flight_id,date,carrier,origin,dest,sched_dep_local,delay_risk,delayed_15,delay_cause,prev_arr_delay_min,turnaround_buffer_min,inbound_delay_after_buffer_min,snowfall_cm,precip_mm,wind_gust_kmh,departures_origin_hour,origin_hour_congestion_pctile
2015-01-11_OO5299,2015-01-11,OO,ORD,MKE,07:18,0.36144673592308413,1,late_aircraft,30.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_F9800,2015-01-11,F9,DEN,MEM,14:25,0.3614152966307789,0,none,8.0,300.0,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-10_OO6368,2015-01-10,OO,DEN,BIS,17:22,0.36078205801620983,0,none,22.0,,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-11_WN2237,2015-01-11,WN,DEN,MDW,09:30,0.3607370490889403,0,none,0.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-10_WN3176,2015-01-10,WN,DEN,MSY,18:20,0.3603342062374205,0,none,-23.0,280.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-11_F9757,2015-01-11,F9,DEN,PHX,20:10,0.3602432092881832,0,none,-10.0,147.0,0.0,0.0,0.0,6.8,14,0.06660631143300569
2015-01-10_EV6004,2015-01-10,EV,DEN,LNK,15:42,0.3597610103556893,1,late_aircraft,16.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_WN3932,2015-01-10,WN,DEN,TUS,20:00,0.35947128035535386,0,none,0.0,,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-10_WN4421,2015-01-10,WN,DEN,MSP,18:25,0.35935546203560664,0,none,-12.0,,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-11_F91250,2015-01-11,F9,DEN,MIA,23:30,0.35932263414783927,0,none,-4.0,263.0,0.0,0.0,0.0,19.8,7,0.01720124159337817
2015-01-11_WN1916,2015-01-11,WN,DEN,PHX,09:50,0.35919198891495957,0,none,0.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-10_WN2706,2015-01-10,WN,DEN,OAK,20:00,0.35908991586594774,0,none,4.0,,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-10_B6994,2015-01-10,B6,DEN,BOS,23:22,0.3589926919338103,0,none,0.0,,0.0,0.0,0.0,23.8,7,0.01720124159337817
2015-01-10_UA1111,2015-01-10,UA,DEN,SFO,19:08,0.3588322066225472,0,none,-8.0,,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-11_DL1816,2015-01-11,DL,DEN,ATL,10:45,0.35859283720422197,0,none,0.0,,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-10_WN3366,2015-01-10,WN,DEN,FLL,16:45,0.3585253238051051,0,none,2.0,195.0,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-10_UA562,2015-01-10,UA,DEN,SNA,18:57,0.35851631019513397,0,none,-5.0,,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-11_EV3261,2015-01-11,EV,DEN,GRR,09:55,0.35838500056641126,0,none,-6.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-11_OO6488,2015-01-11,OO,DEN,ASE,15:32,0.35770698286815733,1,weather,-5.0,161.0,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-10_WN3004,2015-01-10,WN,DEN,SEA,20:00,0.3573336437274748,0,none,-9.0,,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-11_F9704,2015-01-11,F9,DEN,MSY,14:25,0.3572274396252952,0,none,-14.0,290.0,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_DL1997,2015-01-11,DL,DEN,LGA,15:59,0.35704518760268683,1,late_aircraft,0.0,,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-11_OO6486,2015-01-11,OO,DEN,CPR,15:31,0.3565847201337636,0,none,-6.0,160.0,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-11_F9238,2015-01-11,F9,DEN,BNA,14:15,0.35646763738038684,0,none,-11.0,281.0,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_NK906,2015-01-11,NK,DEN,IAH,15:05,0.35645081990256466,1,late_aircraft,3.0,275.0,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-11_F91068,2015-01-11,F9,DEN,ORD,10:10,0.3561739045230556,1,carrier,1.0,,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-10_F9581,2015-01-10,F9,DEN,SLC,21:30,0.3560537083300404,1,carrier,72.0,,0.0,0.0,0.0,19.8,5,0.01073460941541645
2015-01-10_WN3395,2015-01-10,WN,DEN,RDU,16:40,0.355966321001951,1,carrier,-3.0,,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-11_F9358,2015-01-11,F9,DEN,MKE,10:53,0.3555440088935981,0,none,7.0,332.0,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-10_WN3883,2015-01-10,WN,DEN,SFO,15:40,0.35474793881149264,1,late_aircraft,11.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_WN4519,2015-01-10,WN,DEN,ONT,20:00,0.35434059841504323,0,none,-1.0,,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-10_UA255,2015-01-10,UA,DEN,SAN,19:00,0.354127750796604,0,none,-8.0,376.0,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-11_OO5315,2015-01-11,OO,DEN,JMS,09:55,0.35333027142558665,0,none,-11.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-11_F9263,2015-01-11,F9,DEN,SNA,21:10,0.3533300782632947,0,none,-6.0,200.0,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-10_EV4331,2015-01-10,EV,DEN,TUS,18:55,0.353012383442361,0,none,8.0,,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_WN3450,2015-01-10,WN,DEN,TPA,16:40,0.35298475265970636,0,none,-20.0,,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-11_F9761,2015-01-11,F9,DEN,LAS,21:20,0.3529487084173573,0,none,-2.0,281.0,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-10_WN3377,2015-01-10,WN,DEN,SJC,16:30,0.35291672194325185,0,none,-2.0,160.0,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-10_UA406,2015-01-10,UA,DEN,LGA,15:46,0.35286213123856214,1,none,6.0,227.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-11_OO6439,2015-01-11,OO,DEN,BOI,15:10,0.3527565839245297,0,none,-7.0,,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-10_UA453,2015-01-10,UA,DEN,BOI,19:01,0.35275217142438897,0,none,-25.0,,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-11_EV4157,2015-01-11,EV,ORD,DTW,07:50,0.3522841926252449,0,none,29.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_NK731,2015-01-11,NK,ORD,LAX,07:25,0.3519844014535378,0,none,51.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-10_F9341,2015-01-10,F9,DEN,BZN,21:30,0.3516282933381793,0,none,21.0,130.0,0.0,0.0,0.0,19.8,5,0.01073460941541645
2015-01-10_WN2772,2015-01-10,WN,DEN,PHX,13:20,0.35146315377263654,0,none,19.0,,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-10_UA1681,2015-01-10,UA,DEN,MCO,15:45,0.351352376579311,0,none,6.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_UA458,2015-01-10,UA,DEN,BZN,18:57,0.35116999334269594,0,none,-6.0,355.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_UA733,2015-01-10,UA,DEN,SFO,14:37,0.3507481342024544,0,none,2.0,50.0,0.0,0.0,0.0,13.0,19,0.11174340403517848
2015-01-10_WN3083,2015-01-10,WN,DEN,DAL,16:45,0.3507322806844889,0,none,1.0,,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-11_F9141,2015-01-11,F9,DEN,SEA,17:22,0.35060015018482427,0,none,-17.0,,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-10_F9132,2015-01-10,F9,DEN,DFW,19:45,0.3505124348502049,1,late_aircraft,0.0,31.0,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-11_US1898,2015-01-11,US,DEN,CLT,16:05,0.3503259627662313,0,none,-8.0,,0.0,0.0,0.0,5.4,12,0.053414381789963786
2015-01-10_NK970,2015-01-10,NK,DEN,FLL,23:40,0.3497158785985955,0,none,0.0,,0.0,0.0,0.0,23.8,7,0.01720124159337817
2015-01-10_EV4270,2015-01-10,EV,DEN,COS,19:15,0.3495742228022616,0,none,0.0,,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-10_WN3613,2015-01-10,WN,DEN,MDW,15:55,0.3494824114065761,0,none,0.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_UA1691,2015-01-10,UA,DEN,LAS,19:10,0.3494688673741922,0,none,-21.0,,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-11_UA358,2015-01-11,UA,DEN,AUS,09:55,0.34943917346227943,0,none,-22.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-11_F9432,2015-01-11,F9,DEN,OMA,20:25,0.3493847828929204,0,nas,-8.0,240.0,0.0,0.0,0.0,6.8,14,0.06660631143300569
2015-01-10_B698,2015-01-10,B6,DEN,JFK,23:57,0.34916417347064876,0,none,0.0,,0.0,0.0,0.0,23.8,7,0.01720124159337817
2015-01-10_UA1115,2015-01-10,UA,DEN,BIL,19:04,0.3489875260892922,1,carrier,-9.0,,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-10_UA1288,2015-01-10,UA,DEN,IAH,17:08,0.3485528022228291,0,none,7.0,454.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-11_OO4478,2015-01-11,OO,ORD,SLC,07:50,0.3485152387641384,0,none,50.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-10_EV6183,2015-01-10,EV,DEN,LBB,18:18,0.3482520171977471,0,none,-10.0,163.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_UA732,2015-01-10,UA,DEN,IAD,14:00,0.34811594560005116,0,none,26.0,,0.0,0.0,0.0,13.0,19,0.11174340403517848
2015-01-11_F9712,2015-01-11,F9,DEN,RSW,23:55,0.3479089649894282,0,none,2.0,382.0,0.0,0.0,0.0,19.8,7,0.01720124159337817
2015-01-11_DL2149,2015-01-11,DL,DEN,MSP,15:47,0.3478533609071508,0,none,0.0,,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-10_OO6351,2015-01-10,OO,DEN,RDM,18:49,0.3476252004499213,0,none,-16.0,156.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_UA226,2015-01-10,UA,DEN,DSM,15:12,0.3473393386445641,1,none,14.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_WN3555,2015-01-10,WN,DEN,LAS,16:10,0.3469045775027148,0,none,-9.0,155.0,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-11_EV6037,2015-01-11,EV,DEN,ELP,09:55,0.34678550237133426,1,carrier,-18.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-10_OO6405,2015-01-10,OO,DEN,CPR,18:45,0.3466563362622677,0,none,7.0,147.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_UA1740,2015-01-10,UA,DEN,IAD,15:40,0.3463240298367714,1,none,1.0,249.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_UA1139,2015-01-10,UA,DEN,PHX,19:09,0.3461500169672348,0,none,-13.0,255.0,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-10_OO5599,2015-01-10,OO,DEN,MFR,18:15,0.34609513231208633,0,none,8.0,237.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-11_OO5301,2015-01-11,OO,DEN,MKE,09:55,0.34563960088468126,0,none,13.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-10_OO6190,2015-01-10,OO,DEN,PSC,18:27,0.3454188370226832,1,none,10.0,,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_WN3955,2015-01-10,WN,DEN,PHX,15:10,0.34506802238245576,0,none,0.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_UA1702,2015-01-10,UA,DEN,LAX,15:24,0.34501018155658325,1,late_aircraft,-8.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_NK630,2015-01-10,NK,DEN,ORD,13:40,0.3447866069771718,1,carrier,-6.0,51.0,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-11_F91061,2015-01-11,F9,ORD,PHX,07:00,0.3433721505098995,0,none,164.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-10_AS687,2015-01-10,AS,DEN,SEA,17:50,0.34312869930061907,0,none,0.0,,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-11_UA1281,2015-01-11,UA,ORD,DCA,07:00,0.3425485363175939,0,none,35.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_OO6424,2015-01-11,OO,DEN,OMA,09:55,0.3422880015208097,0,none,-19.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-10_EV3255,2015-01-10,EV,DEN,MTJ,19:05,0.3420663741198673,0,none,9.0,,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-10_WN4446,2015-01-10,WN,DEN,SLC,20:05,0.3414461075694657,0,none,-19.0,185.0,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-10_AA959,2015-01-10,AA,DEN,DFW,16:20,0.34115649314403107,0,none,0.0,,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-10_OO6516,2015-01-10,OO,DEN,FCA,18:50,0.3406911838231056,1,carrier,0.0,231.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_UA338,2015-01-10,UA,DEN,DFW,17:30,0.3403743281813079,0,none,-5.0,289.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-11_AA2392,2015-01-11,AA,DEN,MIA,01:20,0.3401222031384406,0,none,65.0,,0.0,0.0,0.0,23.4,1,0.0005173305742369374
2015-01-10_OO5531,2015-01-10,OO,DEN,GTF,18:53,0.33994740454869066,0,none,-9.0,131.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-11_OO6420,2015-01-11,OO,DEN,CID,09:55,0.33993161958978535,0,none,-13.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-10_AA1344,2015-01-10,AA,DEN,DFW,17:36,0.3389725063344498,1,carrier,0.0,,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_UA669,2015-01-10,UA,DEN,MSP,17:35,0.338926978659972,1,none,-8.0,223.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-11_OO5247,2015-01-11,OO,DEN,IND,09:55,0.3388948766701106,0,none,-21.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-10_NK976,2015-01-10,NK,DEN,DTW,19:59,0.33845880023752234,0,none,-24.0,,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-11_F9657,2015-01-11,F9,DEN,SFO,08:00,0.33802874955238044,0,none,240.0,,55.0,0.0,0.0,17.6,26,0.23706673564407657
2015-01-10_NK906,2015-01-10,NK,DEN,IAH,15:05,0.33730729314869873,1,nas,-12.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-11_F9184,2015-01-11,F9,DEN,OKC,16:38,0.3371853423341551,0,none,-12.0,,0.0,0.0,0.0,5.4,12,0.053414381789963786
2015-01-10_OO6538,2015-01-10,OO,DEN,IDA,18:46,0.33487736717410266,0,none,-14.0,,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_F9407,2015-01-10,F9,DEN,LAX,17:45,0.3348360991849284,0,none,7.0,130.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_US627,2015-01-10,US,DEN,PHX,18:20,0.3337367249441387,0,none,0.0,,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-11_F9114,2015-01-11,F9,DEN,MSP,16:15,0.3330758577927794,0,none,-3.0,203.0,0.0,0.0,0.0,5.4,12,0.053414381789963786
2015-01-10_OO5310,2015-01-10,OO,DEN,GCC,18:20,0.3323869140877518,0,none,-8.0,272.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_OO5517,2015-01-10,OO,DEN,PSP,18:45,0.3320589229642043,0,none,-11.0,209.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_F9761,2015-01-10,F9,DEN,LAS,21:35,0.33171364285701854,1,nas,29.0,,0.0,0.0,0.0,19.8,5,0.01073460941541645
2015-01-10_OO6232,2015-01-10,OO,DEN,JAC,15:10,0.3310822683689693,0,none,0.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_OO5424,2015-01-10,OO,DEN,HYS,18:15,0.33097485322695375,0,none,-9.0,,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_OO5342,2015-01-10,OO,DEN,MKE,17:20,0.33096670797494815,0,none,-5.0,189.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_OO6219,2015-01-10,OO,DEN,COS,18:20,0.3303845130205827,0,none,5.0,288.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_OO5658,2015-01-10,OO,DEN,COS,16:20,0.329926241413644,0,none,13.0,204.0,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-10_UA1271,2015-01-10,UA,DEN,ORD,13:54,0.32947662440784636,1,none,-2.0,,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-11_AA2279,2015-01-11,AA,ORD,AUS,07:35,0.32945005561249446,0,none,175.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_EV4722,2015-01-11,EV,ORD,BUF,07:13,0.3293237058575466,1,none,3.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-10_EV5964,2015-01-10,EV,DEN,TYS,17:30,0.32922726744614245,0,none,-10.0,320.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_US1820,2015-01-10,US,DEN,CLT,16:05,0.3285518285984013,0,none,0.0,,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-10_OO4974,2015-01-10,OO,DEN,EUG,15:15,0.32834221913375433,0,none,-14.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_OO6205,2015-01-10,OO,DEN,COS,17:00,0.3282621830341,0,none,1.0,246.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_WN3579,2015-01-10,WN,DEN,RNO,13:15,0.3281869242594339,0,none,0.0,,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-11_UA1142,2015-01-11,UA,DEN,LAS,08:06,0.3281176241861709,0,none,79.0,,0.0,0.0,0.0,17.6,26,0.23706673564407657
2015-01-10_OO6207,2015-01-10,OO,DEN,JAC,19:08,0.3279604106039913,0,none,-18.0,185.0,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-10_EV4271,2015-01-10,EV,DEN,MOT,15:15,0.3278649364442711,0,none,-7.0,199.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_OO5164,2015-01-10,OO,DEN,DRO,15:42,0.3273875037989177,0,none,-12.0,171.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_OO6201,2015-01-10,OO,DEN,AUS,15:40,0.3270206608636002,0,none,-12.0,188.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_WN2876,2015-01-10,WN,DEN,ABQ,13:30,0.3267580851632261,0,none,-21.0,,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-10_OO5478,2015-01-10,OO,DEN,LAR,18:17,0.3266888069198866,0,none,-19.0,234.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-11_WN914,2015-01-11,WN,DEN,LAS,08:00,0.3258726958080973,0,none,77.0,,0.0,0.0,0.0,17.6,26,0.23706673564407657
2015-01-10_WN4160,2015-01-10,WN,DEN,BOI,13:10,0.3258224895763989,0,none,10.0,,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-10_OO5475,2015-01-10,OO,DEN,RKS,19:10,0.3257825362810343,0,none,-9.0,385.0,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-10_EV6029,2015-01-10,EV,DEN,AMA,17:30,0.32554782358761364,0,none,-6.0,,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-11_UA1524,2015-01-11,UA,ORD,IAH,07:35,0.3254556528551285,0,none,3.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-10_WN3430,2015-01-10,WN,DEN,SEA,13:20,0.32502025691661596,0,none,-14.0,,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-11_UA1489,2015-01-11,UA,DEN,SFO,08:00,0.3248198948931951,0,none,51.0,,0.0,0.0,0.0,17.6,26,0.23706673564407657
2015-01-10_WN4450,2015-01-10,WN,DEN,LAS,13:45,0.32431327249149483,0,none,0.0,,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-10_OO5560,2015-01-10,OO,DEN,PSP,15:10,0.32325275029252326,0,none,-18.0,153.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-11_F91248,2015-01-11,F9,DEN,MIA,09:55,0.3222348086225827,0,none,6.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-10_WN3119,2015-01-10,WN,DEN,BWI,14:50,0.3214265128659065,0,none,-2.0,125.0,0.0,0.0,0.0,13.0,19,0.11174340403517848
2015-01-10_WN2921,2015-01-10,WN,DEN,MDW,13:50,0.32108258748001195,0,none,-17.0,200.0,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-10_F9682,2015-01-10,F9,DEN,MCO,18:25,0.3210512336532192,0,none,-13.0,272.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_F91250,2015-01-10,F9,DEN,MIA,23:30,0.32087497821500793,0,none,8.0,285.0,0.0,0.0,0.0,23.8,7,0.01720124159337817
2015-01-10_F9242,2015-01-10,F9,DEN,IAH,20:20,0.3193885364979363,0,none,-1.0,,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-10_F9757,2015-01-10,F9,DEN,PHX,20:10,0.31852917817003096,0,none,-3.0,147.0,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-10_F9141,2015-01-10,F9,DEN,SEA,17:22,0.31845509073291306,1,late_aircraft,-10.0,147.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_OO5320,2015-01-10,OO,DEN,MAF,17:15,0.3176468116025889,0,none,1.0,275.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_WN4399,2015-01-10,WN,DEN,SLC,14:35,0.31757848473141986,0,none,0.0,,0.0,0.0,0.0,13.0,19,0.11174340403517848
2015-01-10_OO6210,2015-01-10,OO,DEN,TUS,17:20,0.31682785643417233,0,none,-17.0,269.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_EV5983,2015-01-10,EV,DEN,FSD,15:31,0.3162934286841798,0,none,-21.0,323.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-11_AA2317,2015-01-11,AA,ORD,RSW,07:30,0.315853099475456,0,none,34.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-10_F9432,2015-01-10,F9,DEN,OMA,20:50,0.3157318725186228,1,carrier,-1.0,240.0,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-11_UA1012,2015-01-11,UA,ORD,IAH,05:15,0.31464690432613307,0,none,31.0,,0.0,0.0,0.0,27.7,7,0.004220596510973551
2015-01-10_F9720,2015-01-10,F9,DEN,DCA,16:50,0.31431668972093185,1,late_aircraft,-12.0,,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-11_NK224,2015-01-11,NK,ORD,LGA,05:53,0.3140021866322118,0,none,65.0,,0.0,0.0,0.0,27.7,7,0.004220596510973551
2015-01-11_AA1395,2015-01-11,AA,ORD,TPA,07:20,0.313446669280494,0,none,0.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-10_OO4479,2015-01-10,OO,DEN,SLC,13:00,0.31336473894103606,0,none,8.0,153.0,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-10_F9288,2015-01-10,F9,DEN,STL,20:55,0.3131926581996965,0,none,3.0,202.0,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-11_F91256,2015-01-11,F9,ORD,MIA,06:00,0.31313890611507944,1,carrier,63.0,,0.0,0.0,0.0,25.6,13,0.024385668730069407
2015-01-10_F9422,2015-01-10,F9,DEN,ATL,23:59,0.3130272488392773,1,carrier,-3.0,287.0,0.0,0.0,0.0,23.8,7,0.01720124159337817
2015-01-10_OO5605,2015-01-10,OO,DEN,TUS,15:30,0.31298837191527745,0,none,-12.0,315.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-11_AA2305,2015-01-11,AA,ORD,DFW,07:30,0.31291109662911665,0,none,0.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-10_DL1690,2015-01-10,DL,DEN,SLC,17:35,0.3127399481265565,0,none,0.0,,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_F9300,2015-01-10,F9,DEN,TPA,23:59,0.31250821336673335,0,nas,-12.0,272.0,0.0,0.0,0.0,23.8,7,0.01720124159337817
2015-01-10_F9557,2015-01-10,F9,DEN,SAN,17:55,0.31210910059074254,0,none,-11.0,,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-10_OO5480,2015-01-10,OO,DEN,MLI,13:10,0.31000933943782627,0,none,6.0,,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-10_OO5450,2015-01-10,OO,DEN,LAR,12:57,0.30947600163044825,0,none,-2.0,,0.0,0.0,0.0,18.0,29,0.33122090015519917
2015-01-11_AA392,2015-01-11,AA,ORD,LGA,07:30,0.3092191475740083,0,none,5.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_F9741,2015-01-11,F9,DEN,PHX,09:25,0.309094535791016,1,late_aircraft,-9.0,,0.0,0.0,0.0,16.9,20,0.13954992240041386
2015-01-11_AA40,2015-01-11,AA,ORD,DCA,06:20,0.30865315608650024,1,carrier,41.0,,0.0,0.0,0.0,25.6,13,0.024385668730069407
2015-01-11_AA2303,2015-01-11,AA,ORD,DFW,06:30,0.3085759125775787,0,none,44.0,,0.0,0.0,0.0,25.6,13,0.024385668730069407
2015-01-10_US588,2015-01-10,US,DEN,PHL,13:45,0.3081716985633335,0,none,0.0,,0.0,0.0,0.0,16.2,20,0.13954992240041386
2015-01-10_F9114,2015-01-10,F9,DEN,MSP,16:15,0.30776431903708185,1,nas,-4.0,,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-10_OO6224,2015-01-10,OO,DEN,ABQ,14:39,0.3075655745592587,1,carrier,-9.0,119.0,0.0,0.0,0.0,13.0,19,0.11174340403517848
2015-01-11_US1786,2015-01-11,US,ORD,PHL,07:45,0.3073769391226814,1,none,0.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_US424,2015-01-11,US,ORD,PHX,07:00,0.3066502994320657,0,none,0.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
